_id,책ID,책 이름,댓글 아이디,댓글 내용
658e86a8c3baaf37b89b35c9,658e85dac3baaf37b89b3527,세이노의 가르침,dl*******,베스트셀러인 이유가 있는 도서
658e86a9c3baaf37b89b35ca,658e85dac3baaf37b89b3527,세이노의 가르침,yy****,본인의 솔직한 경험담 위주의 책입니다. 제일 먼저 본인의 노력이 제일 중요한 셈입니다. 하지만 누구나 쉽게 부자가 되진 못하나봅니다
658e86aac3baaf37b89b35cb,658e85dac3baaf37b89b3527,세이노의 가르침,wn*****,하루에 30페이지씩 읽고 있습니다.\n거장들의 인생 인사이트를 보는 것같아 좋습습니다.
658e86abc3baaf37b89b35cc,658e85dac3baaf37b89b3527,세이노의 가르침,ps******,따끔한 한마디에 정신이 번쩍
658e86acc3baaf37b89b35cd,658e85dac3baaf37b89b3527,세이노의 가르침,ky*******,인생길잡이책 적극추천드립니다
658e86adc3baaf37b89b35ce,658e85dac3baaf37b89b3527,세이노의 가르침,dw*****,명불허전!! 세이노의 가르침 추천합니다.
658e86aec3baaf37b89b35cf,658e85dac3baaf37b89b3527,세이노의 가르침,vl*******,좋은 내용인데 저렴하게 팔아서 좋아요
658e86afc3baaf37b89b35d0,658e85dac3baaf37b89b3527,세이노의 가르침,kb********,자기개발서처럼 진지하게 도움되냐라고 하면 잘 모르겠음 다만 가볍게 읽기 좋은 거 같다 여유있는 부자들은 저런 생각을 하고 이런 조언을 하고 사는구나 정도
658e86b0c3baaf37b89b35d1,658e85dac3baaf37b89b3527,세이노의 가르침,ki******,뼈때리는 이기기가 많아 자기성찰이 많이 됩니다.
658e86b3c3baaf37b89b35d2,658e85dac3baaf37b89b3527,세이노의 가르침,ji******,뼈때리는 조언들이 너무 많아 반성이 절로 됩니다.
658e86b4c3baaf37b89b35d3,658e85dac3baaf37b89b3527,세이노의 가르침,ai*****,너무 좋아요 생각지도 못한 반향들
658e86b5c3baaf37b89b35d4,658e85dac3baaf37b89b3527,세이노의 가르침,co******,거침없는 삶의 경험담
658e86b6c3baaf37b89b35d5,658e85dac3baaf37b89b3527,세이노의 가르침,so****,20년 전 처음 세상에 나왔던 글이지만 아직도 고개를 끄덕이게 됩니다. 어쩌면 꼰대같고 혹은 PC에 걸맞지 않다고 하겠지만 잘 읽히고 추천할만 합니다.
658e86b8c3baaf37b89b35d6,658e85dac3baaf37b89b3527,세이노의 가르침,hj*****,방법보다는 마음가짐을 알려주는 책
658e86b9c3baaf37b89b35d7,658e85dac3baaf37b89b3527,세이노의 가르침,cl********,잘 읽었습니다 감사합니다
658e86bac3baaf37b89b35d8,658e85dac3baaf37b89b3527,세이노의 가르침,eh*********,독서모임에 추천 하도 하길래 읽었더니\n별로\n호불호 많이 갈리는 책일듯\n그냥 자기계발보다 자서전 느낌\n전 개인적으로 별로였음\n20년 전 책이니 그때쯤에는 잘 먹혔을듯 정보 없었을때
658e86bbc3baaf37b89b35d9,658e85dac3baaf37b89b3527,세이노의 가르침,km*****,세이노의 가르침은 정신이 번뜩나게 하는 책입니다.\n안이하게 살지 말고 뭘 하든 최선을 다해야 겠어요\n독서와 공부는 언제나 중요하고 필요하다는 것도 깨우쳤네요~
658e86bcc3baaf37b89b35da,658e85dac3baaf37b89b3527,세이노의 가르침,vj******,와닿지가 않네요...
658e86bdc3baaf37b89b35db,658e85dac3baaf37b89b3527,세이노의 가르침,ju******,인생을 살아가는 지침서가될수있을듯
658e86c0c3baaf37b89b35dc,658e85dac3baaf37b89b3527,세이노의 가르침,al*****,"가르침 4대성인 말씀은 아니래도 그냥 처세술,동네형님 인생충고로 들을 만한 조언들, 6480 인터넷판매가가 8천원내외컬러판교과서 거의 원가수준 너무 싼 데 놀라, 구로공단식당6500원7천원밥값, 그냥 꼭 읽어 보고 아우야,후배야 넌 이렇게 살아라, 우리21세기 현대한국사회에 던자는 충고,고언집"
658e86c1c3baaf37b89b35dd,658e85dac3baaf37b89b3527,세이노의 가르침,dl*******,생각보다 편안하게 읽기 좋아요!
658e86c2c3baaf37b89b35de,658e85dac3baaf37b89b3527,세이노의 가르침,le********,이 책을 20대에 읽었더라면.. 30살이 된 지금 더욱더 제대로 된 삶을 살지 않았을까 생각해봅니다. 인생의 필독서라고 생각합니다! 강추합니다!!!
658e86c3c3baaf37b89b35df,658e85dac3baaf37b89b3527,세이노의 가르침,sl******,과격한 부분이 넘 많네요 ㅜ\n제 성격이 변할듯...\n더 읽음..
658e86c4c3baaf37b89b35e0,658e85dac3baaf37b89b3527,세이노의 가르침,w0****,가성비 좋은 책이네요
658e86c5c3baaf37b89b35e1,658e85dac3baaf37b89b3527,세이노의 가르침,rm******,참 ㅎㅎㅎ 읽으면서 반성했고 읽으면서 찔렸다 ㅎㅎㅎ 책페이지를 넘길수록 선생님을 만난 느낌이다. 정말 나는 내 소신껏 열심히 살았는데 올바른 방법이 맞는지 궁금했는데 확인을 받은 느낌이다 고마운 책이다 책 두께가 나늘 두번이나 망설이게 했는데 잘 선택한 책이다
658e86c6c3baaf37b89b35e2,658e85dac3baaf37b89b3527,세이노의 가르침,mh***,실생활에 도움이 되는 정보들이 많이 있어 도움이 많이 됩니다~~
658e86c7c3baaf37b89b35e3,658e85dac3baaf37b89b3527,세이노의 가르침,ss****,부자처럼 보이고 싶으면 거지꼴을 못면한다\n진짜 부자가되라
658e86c8c3baaf37b89b35e4,658e85dac3baaf37b89b3527,세이노의 가르침,sh********,바이블처럼 늘 읽을게요
658e86c9c3baaf37b89b35e5,658e85dac3baaf37b89b3527,세이노의 가르침,kj*******,이마를 탁 치게 만드는 통찰력 있는 책\n도끼 같은 책
658e86ccc3baaf37b89b35e6,658e85dac3baaf37b89b3527,세이노의 가르침,ba*****,피디에프로만 가지고 있었는데 아무래도 종이책으로 보는 게 더 좋겠다 싶어 아쉬워하던 중 출판되었다는 소식에 바로 구매했습니다. 역시 책은 종이책이 짱
658e86cdc3baaf37b89b35e7,658e85dac3baaf37b89b3527,세이노의 가르침,co********,다양한 일에 다양한 시각과 해결책
658e86cfc3baaf37b89b35e8,658e85dac3baaf37b89b3527,세이노의 가르침,mi*******,이렇게 두꺼운책을 이 가격에. .이런 좋은 가르침을 무료나눔이라니
658e86d0c3baaf37b89b35e9,658e85dac3baaf37b89b3527,세이노의 가르침,sk******,베스트셀러는 괜히 베스트셀러가 아니군요 약간 매운맛인데 더 정신차리고 열심히 살게되어요 ㅋㅋ
658e86d1c3baaf37b89b35ea,658e85dac3baaf37b89b3527,세이노의 가르침,fb********,각자의 인생에 절대적 지침은 없다. 그러나 다양한 사람들의 고견을 들음으로써 나의 방향성에 도움을 줄 수는 있다. 스스로의 방향을 정할때 유용한 내용입니다.
658e86d2c3baaf37b89b35eb,658e85dac3baaf37b89b3527,세이노의 가르침,lh******,인강 교재로 구매했어요!
658e86d3c3baaf37b89b35ec,658e85dac3baaf37b89b3527,세이노의 가르침,wl*******,이 책 좋은건 알겠는데 좋으면 그냥 좋은 내용이다 라고 생갇하면 되는데 진리로 여기고 추종하는 사람이 넘 많음\n그래서 반감 가지게 됨
658e86d4c3baaf37b89b35ed,658e85dac3baaf37b89b3527,세이노의 가르침,an********,오히려 자기계발서 좋아하는 사람인데\n이 책은 유독 안맞아요
658e86d5c3baaf37b89b35ee,658e85dac3baaf37b89b3527,세이노의 가르침,rk********,20% 정도는 도움돼요
658e86d6c3baaf37b89b35ef,658e85dac3baaf37b89b3527,세이노의 가르침,dl***********,"책이 좀 아쉽네요 적용 하기도 힘들고,,, 참 그렇네요;;"
658e86d9c3baaf37b89b35f0,658e85dac3baaf37b89b3527,세이노의 가르침,ql*******,걍 저서전 느낌 남.
658e86dac3baaf37b89b35f1,658e85dac3baaf37b89b3527,세이노의 가르침,du********,한국판 자기개발서 끝판왕이라는 느낌을\n받았다
658e86dbc3baaf37b89b35f2,658e85dac3baaf37b89b3527,세이노의 가르침,jm******,생활에서 교훈되고방향을잡아주는글들
658e86dcc3baaf37b89b35f3,658e85dac3baaf37b89b3527,세이노의 가르침,DA********,재테크 입문서로 좋아요. 가성비 최고인 책으로 강추합니다!!!
658e86ddc3baaf37b89b35f4,658e85dac3baaf37b89b3527,세이노의 가르침,sk******,솔직함이 묻어나왔어요. 개인적으로도 논리흐름이 명확해서 고개를 끄덕이며 읽었습니다. 살면서 한번씩 다시 펼쳐볼 책이에요
658e86dec3baaf37b89b35f5,658e85dac3baaf37b89b3527,세이노의 가르침,wl******,1부 내용은 괜찮은데 갈수록 내용이 옛날 내용이거나 적용 시키기 힘드네요
658e86dfc3baaf37b89b35f6,658e85dac3baaf37b89b3527,세이노의 가르침,jh*******,정말 시간가는줄 모르고 재밌게 잘읽었습니다. 추천합니다.
658e86e0c3baaf37b89b35f7,658e85dac3baaf37b89b3527,세이노의 가르침,so******,"공감되는 말들이 상당히 많은 책이다. 내가 지금 부자는 아니지만, 내가 평상시에 하는 생각들이 틀리지 않았다는 것을 증명해주는 것 같아서 좋았다. 소중한 사람들에게 열심히 추천하고 다니는 중이다."
658e86e1c3baaf37b89b35f8,658e85dac3baaf37b89b3527,세이노의 가르침,dn********,진짜 다른 자기개발 하고 많이 다르네\n그래서 호불호 갈릴듷
658e86e2c3baaf37b89b35f9,658e85dac3baaf37b89b3527,세이노의 가르침,ch*******,지인에게 선물하려고 구매했어요^^
658e86e5c3baaf37b89b35fa,658e85dac3baaf37b89b3527,세이노의 가르침,jo*****,"나는 뻔한 얘기가 담긴 자기계발서를 안 읽는 사람 중에 한명이고, 이 책도 우연히 네이버 도서 탭에서 보고 무슨 내용인지도 모르고 일단 시켰다.\n\n세이노님의 화끈한 성격과 직설적인 화법에 마음이 여린 사람은 다소 상처를 받을지도 모른 책이지만, 분명 이 책은 곁에 두고두고 읽어야 할 책이다.\n\n이걸 읽으면서도 깨닫는게 없다면 다른 자기계발서 책은 더더욱 읽을 필요가 없다고 생각한다."
658e86e6c3baaf37b89b35fb,658e85dac3baaf37b89b3527,세이노의 가르침,dl***********,하도 주위에서 읽어보라고 했는데 저랑은 안맞나 봐요
658e86e8c3baaf37b89b35fc,658e85dac3baaf37b89b3527,세이노의 가르침,zi*****,제가 이 책을 20대에 읽었더라면
658e86e9c3baaf37b89b35fd,658e85dac3baaf37b89b3527,세이노의 가르침,sk********,이 책의 내용과 지금 사람들만 봐도 참\n이 책 옛날부터 유명했던건데 이 책 입소문으로 너도 나도 다 리뷰하고 부자 될거야 이러는 사람 참 많네요\n이미 이런 쪽에 관심 많았다면 이 책 알았을텐데\n베스트셀러 이고 사람들이 많이 읽어서 이제서야 알던 사람들이 행동 하려는게 웃기네요\n입소문에 의해 움직이는 사람들\n세이노가 말하는 sns에 유행 따라가는 사람들
658e86eac3baaf37b89b35fe,658e85dac3baaf37b89b3527,세이노의 가르침,tj********,삶의 형태에 우열은 없으며 모든것을 각자가\n삶을 어떻게 바라보고 있는가에 달려있다
658e86ebc3baaf37b89b35ff,658e85dac3baaf37b89b3527,세이노의 가르침,tn*******,잘읽었습니다. ㅋ
658e86ecc3baaf37b89b3600,658e85dac3baaf37b89b3527,세이노의 가르침,qh*************,영 파이네요;;\n메일 답장 쓰는데 욕설도 있거
658e86edc3baaf37b89b3601,658e85dac3baaf37b89b3527,세이노의 가르침,no****,주변인들에게 추천해주는 책
658e86eec3baaf37b89b3602,658e85dac3baaf37b89b3527,세이노의 가르침,hp******,여러 장르의 재테크 서적 보다도 이 책 한 권이 담고 있는 의미가 훨씬 큽니다. 정말 추천합니다
658e86efc3baaf37b89b3603,658e85dac3baaf37b89b3527,세이노의 가르침,ky********,읽는다고 이렇게 되지는 않겠지만 한번은 읽어보아도...
658e86f2c3baaf37b89b3604,658e85dac3baaf37b89b3527,세이노의 가르침,wi******,"책값이 6천원정도라도 사서 보기에는 별로입니다. 세이노라는 분이 돈많고 대단한건 알겠는데, 글쎄요. 닮고 싶고 멋지다는 생각은 안드네요. 이야기는 너무 진부하고 옛날에 지은글이라 요즘 시대 사람들이 원하는 바와는 다른 삶을 추구하는 진부한 글들. 그냥 그래여."
658e86f3c3baaf37b89b3605,658e85dac3baaf37b89b3527,세이노의 가르침,wp******,옛날에 이거보고 인생이 바뀐게 아니라 성격이 바뀜 ㅋㅋ\n좋다고 해야할까 옛날에는 막 안 풀리는 사람들 공감부터 해줬는데 이 책 읽고 나니 저렇게 하니 안 되지 이런 생각이 우선시 됨\n성격이 바뀜..
658e86f4c3baaf37b89b3606,658e85dac3baaf37b89b3527,세이노의 가르침,ot*******,말이 필요없는 명작 중의 명작....소장하려 구입했어요
658e86f5c3baaf37b89b3607,658e85dac3baaf37b89b3527,세이노의 가르침,vi******,명불허전의 책. 추천합니다
658e86f6c3baaf37b89b3608,658e85dac3baaf37b89b3527,세이노의 가르침,go*****************,느슨한 정신 상태로 살아가던 중\n뼈가 부서질 듯한 직설적 충고를 듣게되어\n정신이 바짝들게 만들어 주는 책.\n마라맛 자기계발서 핑계대지말고 행동하라.
658e86f7c3baaf37b89b3609,658e85dac3baaf37b89b3527,세이노의 가르침,oo****,저의 인생책이라고 말할 수 있습니다
658e86f8c3baaf37b89b360a,658e85dac3baaf37b89b3527,세이노의 가르침,sa*******,저자가 누군이지 모르고 추천내용만 보고 샀는데\n아직까지 딱히 와닿지가 않는다
658e86f9c3baaf37b89b360b,658e85dac3baaf37b89b3527,세이노의 가르침,gr******,"서문부터 인상깊네요. ""전쟁터에서 휴머니즘을 찾지마라"""
658e86fac3baaf37b89b360c,658e85dac3baaf37b89b3527,세이노의 가르침,eh*****,저랑 다른 이들이 이 책으로 인생이 크게 변한다고는 생각하지 않습니다.\n근데 분명 생활 속에서 배워가는 내용은 있을 듯 합니다\n1부 2부만 봐도 무방합니다
658e86fbc3baaf37b89b360d,658e85dac3baaf37b89b3527,세이노의 가르침,ta******,다른책들과 달리현실적으로 지침을주는책
658e86ffc3baaf37b89b360e,658e85dac3baaf37b89b3527,세이노의 가르침,su******,젊은 친구들이 읽으면 더욱 좋을것 같습니다\n자녀들에게 선물하세요
658e8700c3baaf37b89b360f,658e85dac3baaf37b89b3527,세이노의 가르침,zl*******,"이 책만 읽으면 인생 변한다는 사람이 넘 많아서 그렇네요\n저도 이 책 진짜 좋다고 생각 하는데 이 책 한권의 작가 생각으로 똑같은 삶을 사려는 사람 많네요,,,\n책 읽으면 그 사람의 인생을 흡수한다는 얘기 많은데 저는 일부분만 동의 하네여,,,\n생각만 조금 받아들이고 사람은 쉽게 변하지 않아 이 책 읽고 정말로 변하는 사람 0.0001프로 라고 생각 합니다,,,,,\n책 내용은 정말 좋은데 배부른 소리 하는 사람들이 많아서 리뷰 써봅니다,,,,\n저도 뭐 별거 없는 사람 입니다,,,,"
658e8701c3baaf37b89b3610,658e85dac3baaf37b89b3527,세이노의 가르침,jh****,신랑이 보고싶다고해서 주문했어요
658e8702c3baaf37b89b3611,658e85dac3baaf37b89b3527,세이노의 가르침,bo********,저만읽어서 성공할거에요:)
658e8703c3baaf37b89b3612,658e85dac3baaf37b89b3527,세이노의 가르침,kj********,현실적인 충고 감사합니다
658e8704c3baaf37b89b3613,658e85dac3baaf37b89b3527,세이노의 가르침,rl***********,입소문으로 알게된 책\n역시 자기계발 분야 책은 아는 내용이 넘 많다\n실천 하냐 못하냐 차이\n역대급 이라고 해서 봤는데 자기계발은 자기계발 이구나
